# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.731912123272195,0.427199913887307
NA,0.219046064885333
0.207847888814285,0.307999080512673
0.176723009441048,0.101925237569958
0.391982710687444,0.934361387742683
0.537001037970185,NA
0.20282191154547,0.150627130642533
0.0614451393485069,0.387562141520903
0.59128650650382,0.828363948035985
0.887021080590785,0.340995706385002
0.226039621513337,0.420240393374115
0.468922408763319,0.398141158744693
0.726144976681098,0.249729837523773
0.786044001346454,0.412022957811132
0.478051673155278,0.796607461292297
0.020568766631186,0.00277002737857401
0.562237111851573,0.339540601940826
