# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
NA,NA
NA,0.35728238732554
0.25296249683015,0.620328911347315
0.958521652501076,0.934008720330894
0.949023354100063,0.826596575556323
NA,NA
NA,NA
0.425418563187122,0.394630082184449
0.714107415871695,0.480695432517678
0.423500638222322,0.675658497493714
0.3834851491265,0.215477277059108
0.311187003273517,0.087581347906962
0.574252397520468,0.0145453161094338
NA,0.456201727036387
0.413536885753274,0.632734280312434
0.920642174547538,0.416739756939933
0.752445349702612,0.515327671077102
0.0691857188940048,0.599733441136777
0.903315411647782,0.908933587837964
0.457105453358963,0.686490845168009
0.654002689523622,0.801317110192031
0.830150291323662,0.913743497570977
0.0843556772451848,NA
0.393585641402751,0.849741090321913
0.54857344343327,NA
0.390079419361427,0.537567394087091
