# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
NA,0.170407406752929
0.763613292947412,0.422666628146544
0.521147491410375,0.535641194321215
0.978268645936623,0.0851112450473011
0.142457349924371,0.168022501748055
0.812025422230363,0.173023977316916
NA,0.0273985876701772
0.836497758282349,0.632258628495038
0.776232203003019,0.520541357574984
0.444015415851027,0.260764158796519
0.170952707761899,NA
0.539384866366163,0.748956220922992
0.393741312203929,0.308562074787915
NA,0.681948624085635
0.721072773914784,0.959732915274799
0.215221418766305,0.542114578885958
0.844066126039252,NA
0.0448870619293302,0.0259588500484824
0.00350939459167421,0.723946714308113
0.968294443329796,0.890836399747059
0.910842953482643,NA
0.125030139228329,0.171592617640272
0.790360589977354,0.351201690733433
0.0842619827017188,0.38173180189915
0.399908649269491,0.77407283289358
0.38558748154901,0.954690441256389
0.0748417605645955,NA
0.300661037443206,0.734911164734513
0.508143885293975,0.247750216163695
0.32465703622438,0.507932107895613
0.531907878583297,0.752665727864951
NA,0.859418218955398
0.536743067903444,0.131378722842783
0.383110684342682,NA
0.265716271707788,0.113696564687416
NA,0.614371129544452
0.358553954167292,0.743858679896221
0.391052573686466,0.0668445690535009
0.975910963257775,0.63400630815886
0.998642286751419,0.345548623707145
0.197800203226507,0.708851959323511
