# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
NA,0.0386618904303759
0.773909045616165,0.85625224863179
0.782191574107856,0.463703747373074
0.417852228041738,0.979373256210238
0.00715850642882288,0.943875772878528
0.667529715457931,NA
NA,0.221427398035303
0.285815960960463,0.897193521494046
NA,0.855230873450637
NA,0.574361124774441
0.620048246113583,0.729598438134417
NA,0.911661869846284
0.629721509991214,NA
0.941978065762669,0.559880402870476
0.407735396642238,0.78538340725936
0.739027015632018,0.0809700838290155
NA,0.314729558071122
0.322648572036996,NA
0.131032939767465,NA
0.0593278619926423,NA
0.0237006521783769,0.901209090603516
0.405291237635538,0.585686260368675
0.0666544146370143,NA
0.629076936282218,0.471782006090507
0.845239508431405,0.237899456638843
0.683465554146096,0.969990664394572
0.374273708788678,0.284911712864414
0.446037295740098,0.690413275500759
0.414332297397777,0.756099852500483
NA,0.622188473585993
0.733394623501226,NA
0.558530990732834,0.974051580298692
