# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.358705692226067,NA
0.0319718339014798,0.885465943953022
NA,0.799946999642998
0.526903386926278,0.665912445168942
0.928086439846084,0.321246742038056
0.800495630828664,0.624998399987817
0.736585432430729,0.341867965878919
0.142525683855638,0.772809307090938
0.474285952746868,0.295306888176128
NA,NA
0.825724010588601,NA
0.244897084543481,0.962195753119886
0.993545136647299,0.517122023040429
NA,0.0967088791076094
0.52037216653116,0.739139206707478
0.963907000608742,0.274631437612697
NA,0.326137285912409
0.148840167559683,0.354939147597179
0.713388974778354,0.302521253470331
0.177467770176008,0.215924072312191
0.174791012424976,0.77523483382538
0.0474843133706599,NA
0.756865845061839,0.876147577306256
