# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.682188376085833,0.214313060976565
NA,0.414339267648757
0.318318965611979,NA
NA,0.242206743918359
0.561268285149708,0.594458199571818
0.0962731598410755,0.733932369854301
0.221340620191768,0.0692009646445513
0.710685638943687,0.0833553734701127
0.0710471954662353,NA
0.0322002850007266,0.355807035928592
NA,0.774769394192845
NA,NA
0.539101503556594,0.729477111250162
0.526712339604273,0.610138016287237
0.702439336106181,NA
0.203255110420287,0.919173680944368
0.483171756612137,NA
NA,0.967688772827387
0.364479000680149,0.668604890583083
0.598742289701477,0.671074079815298
0.311271910788491,0.0241025155410171
