# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.288615586934611,0.407690964872018
0.562717227963731,0.552367419702932
0.897259743884206,0.288321387488395
0.37386555201374,0.260673490352929
0.327048828592524,0.912214327603579
0.567010005936027,0.93406123877503
0.867919421987608,0.789404266048223
0.286512862192467,0.265498502645642
0.0290596869308501,0.527459108736366
0.113801460713148,NA
0.519347960362211,0.223980732494965
0.854131045751274,0.961022555362433
0.490998597815633,0.655997648602352
NA,0.172439046669751
0.305100011872128,0.658797674812376
0.176552854944021,0.764679490122944
NA,NA
0.525997035438195,0.622281930875033
0.679301832104102,0.677860175725073
