# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.54667940386571,0.670630875276402
0.244669636245817,0.748660883167759
0.67954288632609,0.156797815579921
0.0753285498358309,0.28422818868421
0.593236851505935,0.547871616203338
0.63264191057533,0.0920830392278731
0.557155079906806,0.865463061258197
0.061232530279085,0.545679230242968
0.500404997728765,0.201156025752425
0.791967040393502,0.832808597246185
0.0353951642755419,0.817172648617998
0.568995028268546,0.553033233154565
0.230622105533257,0.337986966827884
0.852180124726146,0.430044437292963
0.872317811707035,0.921598771587014
0.137177644763142,0.403944480000064
0.818809668533504,0.112146250205114
0.618984012166038,0.498124292585999
0.278377336682752,0.624059358611703
0.730992319760844,0.246571755968034
0.239893045974895,0.806804382475093
0.452267824904993,0.00235757930204272
0.642907243454829,0.777025628834963
0.436337526654825,0.777089662617072
0.691268137190491,0.623889723327011
0.518634313717484,0.821858677547425
0.165841930778697,0.459727370878682
0.478744228137657,0.663479939568788
0.221764954505488,0.192496657371521
0.895711403340101,0.343204653589055
0.345485592260957,0.34195775189437
0.515596677083522,0.913234242703766
0.884853143710643,0.309288278222084
0.493920235196128,0.296652716584504
0.963125827489421,0.0676951734349132
0.620373144047335,0.714912573806942
0.801602245075628,0.143545245286077
