# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.832515641115606,0.225879729026929
0.309013032121584,0.591718509560451
NA,0.592576623195782
0.99066859157756,0.35980506776832
0.704100192058831,0.890390424523503
NA,0.199153670109808
0.721297591459006,0.930761551950127
0.849239804549143,0.168071135645732
0.58471524133347,0.418977847322822
0.471824741689488,0.815728499786928
0.991954098455608,0.913033376680687
0.0189445125870407,0.337452008854598
0.992820657324046,0.628905964782462
0.526721720118076,0.477283827029169
0.340790103655308,0.00914475065656006
0.960492221172899,0.206528540467843
0.693536432925612,0.606540552340448
0.648003806825727,0.175694818142802
0.981984604382887,0.907180561218411
NA,0.0456201881170273
0.09425218985416,0.0787544916383922
0.649058167124167,0.481410403735936
0.690139929763973,0.0327715207822621
0.132165958639234,0.516708401963115
0.570689594838768,0.652673525502905
0.354648740030825,0.22112710447982
0.0735653552692384,0.883560235844925
0.275354107609019,0.142258705571294
0.224253168795258,0.00538160046562552
0.179162421030924,NA
0.0193013388197869,0.110400554724038
0.100094789871946,0.686592578189448
0.476613089209422,0.838860313408077
0.815096246777102,0.86528323078528
0.346405556425452,0.400148661341518
0.552456258563325,0.945952258072793
0.955239384667948,NA
0.2355035841465,0.75191099778749
0.806699583074078,0.133666913490742
0.132025135448202,0.0966978501528502
0.729289734503254,0.729646712774411
0.142711170949042,0.874614853179082
0.166161064291373,0.648130302783102
0.632453447207808,0.387344183865935
0.792580222478136,0.567878211848438
0.907214045058936,0.955909972311929
0.57574449502863,0.220658697420731
0.621826122049242,0.67551845498383
0.0588773277122527,0.994692841777578
0.761588295921683,0.0290269353426993
0.506977358367294,0.109430531971157
0.803405266953632,0.996436677174643
0.4227135903202,0.691468182019889
0.137369079049677,0.711505571845919
0.054037036607042,0.879430554807186
0.570582148153335,0.363054841756821
0.790001617977396,0.95076514640823
NA,0.187486010370776
0.58595167612657,0.158217111369595
0.209058747859672,NA
0.121960604330525,0.924357637064531
0.695221083471552,0.510382398264483
0.130947355413809,0.406005851924419
0.88141207001172,0.0378222414292395
0.329494182951748,0.0369400910567492
0.184809731319547,0.716245675226673
0.627227540127933,0.463088681455702
0.242390396771953,0.136247865390033
0.155358258634806,0.496671522734687
0.499360128073022,NA
0.542386276880279,0.211840047268197
0.969986364943907,0.80505198915489
0.280052744084969,0.102449847618118
0.381185504375026,0.787440337706357
0.250946255633608,0.132091441424564
0.740096285706386,0.593351241666824
