# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
NA,0.381388165056705
0.245251713320613,0.552868485683575
0.923877012683079,0.296318877022713
NA,0.567916081752628
0.761978804366663,0.945479618152604
0.815750792389736,0.18408959871158
0.52201119880192,NA
0.132241488434374,0.296749578788877
0.912414813414216,0.118135080207139
0.605374486418441,0.388261198997498
0.687864774605259,0.185984865529463
0.156430278904736,0.648108233232051
0.0270438143052161,0.97210580133833
0.770117138046771,0.159654066432267
0.335006767883897,0.658703007269651
0.39836467220448,0.160431409021839
0.924073851434514,0.156393921002746
0.328233889304101,NA
0.95233889692463,0.837956959847361
0.707108342787251,0.720747334649786
0.0714905399363488,0.381565485149622
0.486703598871827,0.790677182143554
0.365060686133802,0.221834374126047
0.438328207470477,0.046441750600934
0.100092386826873,0.566642923047766
0.888184497598559,0.922317048767582
0.435644727898762,0.87459297827445
0.610234793275595,0.0322488821111619
0.861116867512465,0.74887920753099
0.754779018694535,0.336230427958071
0.658101854845881,0.254645545501262
0.499002462020144,0.875669477041811
0.911528243450448,0.969811905408278
0.901465024100617,0.382033113390207
0.775942193577066,NA
0.079935792600736,0.439800448948517
0.322398719610646,0.815136757912114
0.989404754713178,0.0742303158622235
0.99008088093251,0.074347825255245
0.377957151737064,0.958813475444913
0.657623623730615,0.846038963180035
0.592276472831145,0.458043078891933
0.406879229238257,0.444991586962715
0.715415459126234,0.758744484977797
0.519793536979705,0.011115247849375
0.74308001762256,0.529250016668811
0.921971226343885,0.249880122020841
0.490366626298055,0.878286686260253
NA,0.402056243736297
0.319940622197464,0.302266875514761
0.929751381510869,0.142287086229771
0.959955700905994,0.110088882036507
0.832262971205637,0.778043854050338
0.835241220425814,0.63171143271029
0.676892209332436,0.0184139877092093
0.941844967659563,0.335948698688298
0.499204480089247,0.597125286702067
0.868084731511772,0.765161802759394
NA,NA
0.688295669853687,0.129440751392394
0.833017353201285,0.990621871314943
0.451322473119944,0.925316490232944
0.636826250934973,0.676451970357448
0.585038054734468,0.769248476717621
0.913742764852941,0.962838743114844
0.926658047130331,0.905190902296454
0.151555851800367,0.6201095150318
0.209437622688711,0.897492306772619
0.924129510996863,0.712937815114856
0.586186868138611,0.030317967524752
0.655601162230596,0.316130836494267
0.251447189832106,0.273682173807174
0.647474266588688,0.706058727111667
NA,0.684233624255285
0.854513345053419,0.659724035300314
0.580610950710252,0.824509240221232
0.60319594386965,0.312597249168903
0.0426319716498256,0.0621816904749721
0.82237412664108,0.951996805379167
0.515112191904336,0.163053785916418
0.631338241975754,0.801468876190484
0.874007982667536,0.601733261253685
0.667343590641394,0.488562525250018
0.926198556087911,0.450998061103746
0.460866199573502,0.0789574086666107
0.135828379541636,0.17883716034703
0.280750299571082,0.694560874952003
0.148423945298418,0.518103038426489
0.825956273823977,0.880094971042126
0.267913648393005,0.457915781065822
0.843708850210533,0.944314440246671
0.810834762407467,0.3353079513181
0.707569386111572,NA
0.866426000138745,0.27774111344479
