# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.00541626638732851,0.887683083768934
0.451517785899341,0.899504811735824
0.638523046858609,0.240459913620725
0.029937190702185,0.603153180330992
0.133303464157507,0.542549034347758
0.889862270792946,0.389690809883177
0.0627473876811564,0.0843655245844275
0.157779212575406,0.793797268532217
0.947797409957275,0.925410115160048
0.920422596624121,0.113826429238543
0.380774966906756,0.680180220864713
0.298404299188405,0.501346920849755
0.214608577080071,0.691257478669286
0.115769824944437,0.415524858050048
0.538431722670794,0.289511126931757
0.952235177159309,0.357602695701644
0.40056252037175,0.258687557419762
0.771878618514165,0.0923224205616862
0.826687021413818,0.288897172315046
0.64519264199771,0.693106051767245
0.284808105323464,0.245651532197371
0.539549393579364,0.935769728152081
0.110887433867902,0.146482091397047
0.771259853150696,0.128404025221244
0.650103329448029,0.201284243026748
0.41031878022477,0.991226968821138
0.183243100997061,0.631760940188542
0.538798994617537,0.487073490628973
0.87727388413623,0.910238988930359
0.180039288243279,0.412811059504747
0.219480958301574,0.323670653160661
0.217966612894088,0.730795763200149
0.209580238908529,0.878633193671703
0.765164993004873,NA
0.398857985623181,0.00830755173228681
0.266831572633237,0.259154328145087
0.880158238578588,0.320179627742618
0.370023771654814,0.684274489060044
0.270190376322716,0.279359119944274
0.436357811791822,0.539233393035829
0.891422573244199,0.856111586792395
0.223637008341029,0.351110656978562
0.407398457406089,0.499991002958268
0.793338902993128,0.828057726379484
0.328430901514366,0.536371956113726
0.271108117187396,0.133709147572517
0.968061715364456,0.0558385734912008
0.159819515654817,0.2434526020661
0.515969292027876,0.250804871087894
0.892185358097777,0.105532436864451
0.561632902128622,0.0535494338255376
0.38926259893924,0.0330056077800691
NA,0.282959983451292
0.571561761666089,NA
NA,0.28522957675159
0.832621296634898,0.0983123558107764
0.497280375100672,0.230842312099412
0.72383994422853,0.551509970799088
0.963981974869967,0.992173195350915
0.886155862826854,0.894617367302999
0.687979503767565,0.407607642933726
0.337590028531849,0.471091693500057
0.949647191679105,0.476973589742556
0.082421601517126,0.0402654039207846
0.450772198848426,0.887846143450588
0.309577881591395,0.236797399120405
0.16413594270125,0.994781019398943
0.337392416084185,0.0242943183984607
0.480991115560755,0.0824499519076198
0.131812857463956,0.422805716749281
0.401204980909824,0.875695470254868
0.677588533144444,0.0967625200282782
0.238461271626875,0.204346061684191
0.302014635875821,0.336601150920615
0.603328679688275,0.59090291406028
0.29074980947189,0.87771188816987
0.644166643498465,0.362517499364913
0.560242233797908,0.171942638233304
0.809987754793838,NA
0.109971992205828,0.432556227315217
0.351278211921453,0.387814131798223
0.862292885547504,0.953899190528318
NA,0.949065177468583
NA,0.684627141803503
0.45339795970358,0.532196478219703
0.00204482558183372,0.117304065031931
0.639228467131034,NA
0.468040798092261,0.739944483619183
0.660485138418153,0.367597631644458
0.173623458482325,0.418728440999985
0.542603362351656,0.515989972045645
0.712575920857489,0.0982426253613085
0.71631571627222,0.345674448879436
