# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.322740185307339,0.211562931537628
0.360443585319445,0.537509033223614
0.200006214901805,0.30768173490651
0.984387240838259,0.0126448718365282
0.878697306150571,0.134904796956107
0.1434978377074,0.137590992962942
0.274159415857866,0.132191944168881
0.697740908013657,0.997233330504969
0.151356052840129,0.518194133415818
0.567582229850814,0.415073986398056
0.397803680272773,0.40141648822464
0.823044780641794,0.921410716604441
0.449224130949005,0.684915530262515
0.535097798099741,0.334857202600688
0.992178481305018,0.479809743817896
0.553507043048739,0.553681455086917
0.140608246205375,0.877444998594001
0.356222716160119,0.025677315890789
0.561240510549396,0.462228630203754
0.629387958906591,0.520420744549483
0.139741889201105,0.513222785666585
0.493539544986561,0.976251740474254
0.855551667045802,0.365409383084625
0.647066976875067,0.53824860882014
0.760135465767235,0.237810750957578
0.0680798871908337,0.505326275946572
0.458254613680765,0.722168849082664
0.411636199103668,0.796737875090912
0.443261202191934,0.318448417820036
0.428191791055724,0.840840278426185
0.51830606511794,0.499801020370796
0.0175607190467417,0.91385544789955
0.845725307939574,0.372829561820254
0.270190025446936,0.375066203298047
0.0175239953678101,0.736693606013432
0.287757260492072,NA
0.499754247255623,0.652751962887123
0.430013716220856,0.597723816521466
0.857265227241442,0.370691854506731
0.226031305268407,0.482546638697386
0.891912228194997,0.503507014596835
0.786186633864418,0.10739740752615
0.0162945128977299,0.0922076143324375
0.118643145076931,0.785570509498939
0.717208112357184,0.265760982874781
0.909096202580258,0.955084976973012
0.99277574964799,0.28159827995114
0.229671595850959,0.720614140620455
0.831352851120755,0.237299090716988
0.069814400980249,0.522431580349803
0.572911096271127,0.429671376245096
0.0897641798947006,0.409028018824756
0.895851126173511,0.204798570368439
0.674838828155771,0.83674625097774
0.156002317089587,0.710496929707006
0.301036295248196,0.736005424056202
0.485806562472135,0.828440318116918
0.0485643905121833,0.934462663251907
0.411963304271922,0.424252249766141
0.865702993702143,0.402720933314413
0.0637168160174042,0.442203152691945
0.367008542874828,0.9592457015533
0.835507730953395,0.224780435208231
0.319906538818032,0.10214213700965
0.251434036064893,0.290070630609989
0.905607429798692,0.605326418066397
0.243093278026208,0.161474564811215
0.325290045933798,0.117725746938959
0.933918007649481,0.632076919311658
0.247051523299888,0.619044866878539
0.398085323628038,0.350058113923296
0.732400367036462,0.523452557856217
0.88644400681369,0.10333158262074
0.43605926563032,0.234031928470358
0.793642921373248,0.660093602957204
0.767574533354491,0.113063548924401
0.141178208170459,0.846861239057034
0.70366730960086,0.241963051492348
0.553509516874328,0.409347313223407
0.696108501171693,0.912879779469222
0.320597754092887,0.793566984124482
0.965084488503635,0.78534818533808
NA,0.735844955779612
0.314763050526381,0.614472532412037
0.814509661402553,0.62103900173679
0.505824668565765,0.245383389061317
0.804577863542363,0.471414290601388
0.747852220898494,0.41138221276924
0.224392674164847,0.0621208162046969
0.352580486563966,0.699243295704946
0.37339941598475,0.900330803357065
0.740618471987545,0.398842914029956
0.911504474934191,0.279683647910133
0.792699772398919,0.170412356033921
0.395518577424809,0.57794549386017
0.919004048220813,0.0520589442458004
0.143798996228725,0.560692721046507
