# Simulated random data file for batch processing
# timestamp: 2018-11-01 14:43:56
#JSC
#--------------------

"varX","varY"
0.0502606129739434,0.815608134958893
0.950671978760511,0.53559979214333
NA,0.275087239220738
0.801312521100044,0.328813643427566
0.198057531611994,0.961930235615
0.262215883471072,0.868399670580402
0.454420811031014,0.293394832173362
0.709373600780964,0.0724764398764819
0.252713199937716,0.858412066707388
NA,0.927489804336801
0.171244186116382,NA
0.299956972943619,0.295583565486595
0.984832267975435,NA
0.58077888819389,0.126654141815379
0.972978523932397,0.92958469199948
0.317536398069933,0.579482242465019
0.209166076732799,NA
0.562662085983902,0.995715699857101
0.625408370513469,0.0237645783927292
NA,0.146985983941704
0.607416243292391,0.642500210553408
0.775050695519894,0.814374869922176
0.988926514284685,0.867513402597979
0.888974586501718,0.225279027596116
0.285030365223065,0.0596500423271209
0.0916575691662729,0.522950288839638
0.525734561961144,0.650963278952986
0.0479624327272177,0.829166823066771
